"id","taiaroa_east","direction","latitude","longitude","date","species","species_nice_name","count","year","month","season"
"munida_2021_01_27","TaiaroaEast25.30km","out","-45.802175","171.070927","2021-01-27","white_chinned_petrel","White-chinned petrel",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast25.30km","out","-45.802175","171.070927","2021-01-27","salvins_mollymawk","Salvin's albatross",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast25.30km","out","-45.802175","171.070927","2021-01-27","southern_royal_albatross","Southern royal albatross",2,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast25.30km","out","-45.802175","171.070927","2021-01-27","black_bellied_storm_petrel","Black-bellied storm petrel",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast25.30km","out","-45.802175","171.070927","2021-01-27","white_faced_storm_petrel","White-faced storm petrel",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast30.35km","out","-45.805056","171.136873","2021-01-27","sooty_shearwater","Sooty shearwater",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast30.35km","out","-45.805056","171.136873","2021-01-27","white_capped_mollymawk","White-capped albatross",3,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast30.35km","out","-45.805056","171.136873","2021-01-27","cape_petrel","Cape petrel",3,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast30.35km","out","-45.805056","171.136873","2021-01-27","white_chinned_petrel","White-chinned petrel",3,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast30.35km","out","-45.805056","171.136873","2021-01-27","salvins_mollymawk","Salvin's albatross",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast30.35km","out","-45.805056","171.136873","2021-01-27","southern_royal_albatross","Southern royal albatross",3,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast30.35km","out","-45.805056","171.136873","2021-01-27","wilsons_storm_petrel","Wilson's storm petrel",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast35.40km","out","-45.813379","171.2","2021-01-27","white_capped_mollymawk","White-capped albatross",2,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast35.40km","out","-45.813379","171.2","2021-01-27","northern_royal_albatross","Northern royal albatross",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast35.40km","out","-45.813379","171.2","2021-01-27","cape_petrel","Cape petrel",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast35.40km","out","-45.813379","171.2","2021-01-27","white_chinned_petrel","White-chinned petrel",2,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast35.40km","out","-45.813379","171.2","2021-01-27","wilsons_storm_petrel","Wilson's storm petrel",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast35.40km","out","-45.813379","171.2","2021-01-27","white_faced_storm_petrel","White-faced storm petrel",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast35.40km","out","-45.813379","171.2","2021-01-27","black_winged_petrel","Black-winged petrel",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast40.45km","out","-45.819631","171.264659","2021-01-27","sooty_shearwater","Sooty shearwater",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast40.45km","out","-45.819631","171.264659","2021-01-27","cape_petrel","Cape petrel",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast40.45km","out","-45.819631","171.264659","2021-01-27","white_chinned_petrel","White-chinned petrel",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast40.45km","out","-45.819631","171.264659","2021-01-27","bullers_shearwater","Buller's shearwater",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast40.45km","out","-45.819631","171.264659","2021-01-27","campbell_albatross","Campbell albatross",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast45.50km","out","-45.820735","171.32876","2021-01-27","sooty_shearwater","Sooty shearwater",2,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast45.50km","out","-45.820735","171.32876","2021-01-27","salvins_mollymawk","Salvin's albatross",2,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast45.50km","out","-45.820735","171.32876","2021-01-27","southern_royal_albatross","Southern royal albatross",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast45.50km","out","-45.820735","171.32876","2021-01-27","white_faced_storm_petrel","White-faced storm petrel",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast50.55km","out","-45.821431","171.394157","2021-01-27","sooty_shearwater","Sooty shearwater",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast50.55km","out","-45.821431","171.394157","2021-01-27","white_capped_mollymawk","White-capped albatross",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast50.55km","out","-45.821431","171.394157","2021-01-27","cape_petrel","Cape petrel",2,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast50.55km","out","-45.821431","171.394157","2021-01-27","white_chinned_petrel","White-chinned petrel",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast50.55km","out","-45.821431","171.394157","2021-01-27","salvins_mollymawk","Salvin's albatross",3,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast50.55km","out","-45.821431","171.394157","2021-01-27","southern_royal_albatross","Southern royal albatross",2,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast50.55km","out","-45.821431","171.394157","2021-01-27","wandering_albatross","Wandering albatross",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast55.60km","out","-45.830173","171.458426","2021-01-27","white_capped_mollymawk","White-capped albatross",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast55.60km","out","-45.830173","171.458426","2021-01-27","cape_petrel","Cape petrel",2,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast55.60km","out","-45.830173","171.458426","2021-01-27","white_chinned_petrel","White-chinned petrel",3,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast55.60km","out","-45.830173","171.458426","2021-01-27","salvins_mollymawk","Salvin's albatross",2,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast55.60km","out","-45.830173","171.458426","2021-01-27","southern_royal_albatross","Southern royal albatross",2,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast55.60km","out","-45.830173","171.458426","2021-01-27","campbell_albatross","Campbell albatross",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast55.60km","out","-45.830173","171.458426","2021-01-27","white_faced_storm_petrel","White-faced storm petrel",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast55.60km","back","-45.830173","171.458426","2021-01-27","sooty_shearwater","Sooty shearwater",5,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast55.60km","back","-45.830173","171.458426","2021-01-27","white_capped_mollymawk","White-capped albatross",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast55.60km","back","-45.830173","171.458426","2021-01-27","cape_petrel","Cape petrel",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast55.60km","back","-45.830173","171.458426","2021-01-27","white_chinned_petrel","White-chinned petrel",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast55.60km","back","-45.830173","171.458426","2021-01-27","southern_royal_albatross","Southern royal albatross",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast55.60km","back","-45.830173","171.458426","2021-01-27","campbell_albatross","Campbell albatross",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast50.55km","back","-45.821431","171.394157","2021-01-27","sooty_shearwater","Sooty shearwater",3,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast50.55km","back","-45.821431","171.394157","2021-01-27","white_capped_mollymawk","White-capped albatross",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast50.55km","back","-45.821431","171.394157","2021-01-27","white_chinned_petrel","White-chinned petrel",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast50.55km","back","-45.821431","171.394157","2021-01-27","salvins_mollymawk","Salvin's albatross",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast50.55km","back","-45.821431","171.394157","2021-01-27","southern_royal_albatross","Southern royal albatross",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast45.50km","back","-45.820735","171.32876","2021-01-27","sooty_shearwater","Sooty shearwater",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast45.50km","back","-45.820735","171.32876","2021-01-27","white_chinned_petrel","White-chinned petrel",3,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast45.50km","back","-45.820735","171.32876","2021-01-27","southern_royal_albatross","Southern royal albatross",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast45.50km","back","-45.820735","171.32876","2021-01-27","white_faced_storm_petrel","White-faced storm petrel",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast40.45km","back","-45.819631","171.264659","2021-01-27","sooty_shearwater","Sooty shearwater",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast40.45km","back","-45.819631","171.264659","2021-01-27","white_capped_mollymawk","White-capped albatross",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast40.45km","back","-45.819631","171.264659","2021-01-27","white_chinned_petrel","White-chinned petrel",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast40.45km","back","-45.819631","171.264659","2021-01-27","salvins_mollymawk","Salvin's albatross",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast40.45km","back","-45.819631","171.264659","2021-01-27","southern_royal_albatross","Southern royal albatross",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast40.45km","back","-45.819631","171.264659","2021-01-27","black_bellied_storm_petrel","Black-bellied storm petrel",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast35.40km","back","-45.813379","171.2","2021-01-27","sooty_shearwater","Sooty shearwater",2,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast35.40km","back","-45.813379","171.2","2021-01-27","white_capped_mollymawk","White-capped albatross",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast35.40km","back","-45.813379","171.2","2021-01-27","northern_royal_albatross","Northern royal albatross",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast35.40km","back","-45.813379","171.2","2021-01-27","cape_petrel","Cape petrel",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast35.40km","back","-45.813379","171.2","2021-01-27","white_chinned_petrel","White-chinned petrel",2,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast35.40km","back","-45.813379","171.2","2021-01-27","bullers_shearwater","Buller's shearwater",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast30.35km","back","-45.805056","171.136873","2021-01-27","sooty_shearwater","Sooty shearwater",2,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast30.35km","back","-45.805056","171.136873","2021-01-27","northern_royal_albatross","Northern royal albatross",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast30.35km","back","-45.805056","171.136873","2021-01-27","cape_petrel","Cape petrel",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast30.35km","back","-45.805056","171.136873","2021-01-27","southern_royal_albatross","Southern royal albatross",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast30.35km","back","-45.805056","171.136873","2021-01-27","unknown_gadfly","Unknown gadfly",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast25.30km","back","-45.802175","171.070927","2021-01-27","sooty_shearwater","Sooty shearwater",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast25.30km","back","-45.802175","171.070927","2021-01-27","white_capped_mollymawk","White-capped albatross",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast25.30km","back","-45.802175","171.070927","2021-01-27","cape_petrel","Cape petrel",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast25.30km","back","-45.802175","171.070927","2021-01-27","salvins_mollymawk","Salvin's albatross",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast25.30km","back","-45.802175","171.070927","2021-01-27","southern_royal_albatross","Southern royal albatross",2,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast25.30km","back","-45.802175","171.070927","2021-01-27","bullers_shearwater","Buller's shearwater",2,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast25.30km","back","-45.802175","171.070927","2021-01-27","black_bellied_storm_petrel","Black-bellied storm petrel",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast20.25km","back","-45.791233","171.00974","2021-01-27","sooty_shearwater","Sooty shearwater",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast20.25km","back","-45.791233","171.00974","2021-01-27","cape_petrel","Cape petrel",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast20.25km","back","-45.791233","171.00974","2021-01-27","southern_royal_albatross","Southern royal albatross",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast15.20km","back","-45.784802","170.948576","2021-01-27","sooty_shearwater","Sooty shearwater",2,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast15.20km","back","-45.784802","170.948576","2021-01-27","northern_royal_albatross","Northern royal albatross",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast15.20km","back","-45.784802","170.948576","2021-01-27","cape_petrel","Cape petrel",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast15.20km","back","-45.784802","170.948576","2021-01-27","salvins_mollymawk","Salvin's albatross",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast15.20km","back","-45.784802","170.948576","2021-01-27","southern_royal_albatross","Southern royal albatross",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast15.20km","back","-45.784802","170.948576","2021-01-27","bullers_shearwater","Buller's shearwater",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast15.20km","back","-45.784802","170.948576","2021-01-27","white_faced_storm_petrel","White-faced storm petrel",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast10.15km","back","-45.781968","170.880842","2021-01-27","red_billed_gull","Red-billed gull",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast10.15km","back","-45.781968","170.880842","2021-01-27","white_capped_mollymawk","White-capped albatross",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast10.15km","back","-45.781968","170.880842","2021-01-27","salvins_mollymawk","Salvin's albatross",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast10.15km","back","-45.781968","170.880842","2021-01-27","southern_royal_albatross","Southern royal albatross",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast10.15km","back","-45.781968","170.880842","2021-01-27","hutton_fluttering_shearwater","Hutton's/Fluttering shearwater",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast10.15km","back","-45.781968","170.880842","2021-01-27","bullers_shearwater","Buller's shearwater",2,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast5.10km","back","-45.774693","170.820007","2021-01-27","black_backed_gull","Black-backed gull",2,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast5.10km","back","-45.774693","170.820007","2021-01-27","white_capped_mollymawk","White-capped albatross",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast5.10km","back","-45.774693","170.820007","2021-01-27","white_fronted_tern","White-fronted tern",2,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast5.10km","back","-45.774693","170.820007","2021-01-27","otago_shag","Otago shag",2,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast5.10km","back","-45.774693","170.820007","2021-01-27","cape_petrel","Cape petrel",5,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast5.10km","back","-45.774693","170.820007","2021-01-27","black_billed_gull","Black-billed gull",5,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast5.10km","back","-45.774693","170.820007","2021-01-27","bullers_shearwater","Buller's shearwater",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast0.5km","back","-45.770816","170.756482","2021-01-27","black_backed_gull","Black-backed gull",10,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast0.5km","back","-45.770816","170.756482","2021-01-27","red_billed_gull","Red-billed gull",300,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast0.5km","back","-45.770816","170.756482","2021-01-27","white_capped_mollymawk","White-capped albatross",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast0.5km","back","-45.770816","170.756482","2021-01-27","northern_royal_albatross","Northern royal albatross",1,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast0.5km","back","-45.770816","170.756482","2021-01-27","white_fronted_tern","White-fronted tern",4,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast0.5km","back","-45.770816","170.756482","2021-01-27","otago_shag","Otago shag",3,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast0.5km","back","-45.770816","170.756482","2021-01-27","cape_petrel","Cape petrel",2,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast0.5km","back","-45.770816","170.756482","2021-01-27","black_billed_gull","Black-billed gull",5,2021,1,"summer"
"munida_2021_01_27","TaiaroaEast0.5km","back","-45.770816","170.756482","2021-01-27","hutton_fluttering_shearwater","Hutton's/Fluttering shearwater",12,2021,1,"summer"
"munida_2021_03_29","TaiaroaEast15.20km","out","-45.784802","170.948576","2021-03-29","sooty_shearwater","Sooty shearwater",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast15.20km","out","-45.784802","170.948576","2021-03-29","white_capped_mollymawk","White-capped albatross",2,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast15.20km","out","-45.784802","170.948576","2021-03-29","white_fronted_tern","White-fronted tern",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast15.20km","out","-45.784802","170.948576","2021-03-29","bullers_mollymawk","Buller's albatross",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast15.20km","out","-45.784802","170.948576","2021-03-29","white_chinned_petrel","White-chinned petrel",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast15.20km","out","-45.784802","170.948576","2021-03-29","southern_royal_albatross","Southern royal albatross",2,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast15.20km","out","-45.784802","170.948576","2021-03-29","fairy_prion","Fairy prion",3,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast15.20km","out","-45.784802","170.948576","2021-03-29","unknown_storm_petrel","Unknown storm petrel",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast15.20km","out","-45.784802","170.948576","2021-03-29","unknown_stercorarius_skua","Unknown (Stercorarius) skua",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast20.25km","out","-45.791233","171.00974","2021-03-29","sooty_shearwater","Sooty shearwater",3,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast20.25km","out","-45.791233","171.00974","2021-03-29","white_capped_mollymawk","White-capped albatross",4,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast20.25km","out","-45.791233","171.00974","2021-03-29","white_fronted_tern","White-fronted tern",2,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast20.25km","out","-45.791233","171.00974","2021-03-29","bullers_mollymawk","Buller's albatross",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast20.25km","out","-45.791233","171.00974","2021-03-29","white_chinned_petrel","White-chinned petrel",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast20.25km","out","-45.791233","171.00974","2021-03-29","southern_royal_albatross","Southern royal albatross",2,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast20.25km","out","-45.791233","171.00974","2021-03-29","fairy_prion","Fairy prion",20,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast25.30km","out","-45.802175","171.070927","2021-03-29","sooty_shearwater","Sooty shearwater",2,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast25.30km","out","-45.802175","171.070927","2021-03-29","white_capped_mollymawk","White-capped albatross",3,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast25.30km","out","-45.802175","171.070927","2021-03-29","white_fronted_tern","White-fronted tern",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast25.30km","out","-45.802175","171.070927","2021-03-29","white_chinned_petrel","White-chinned petrel",2,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast25.30km","out","-45.802175","171.070927","2021-03-29","southern_royal_albatross","Southern royal albatross",2,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast25.30km","out","-45.802175","171.070927","2021-03-29","fairy_prion","Fairy prion",15,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast25.30km","out","-45.802175","171.070927","2021-03-29","unknown_stercorarius_skua","Unknown (Stercorarius) skua",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast25.30km","out","-45.802175","171.070927","2021-03-29","black_fronted_tern","Black-fronted tern",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast30.35km","out","-45.805056","171.136873","2021-03-29","sooty_shearwater","Sooty shearwater",3,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast30.35km","out","-45.805056","171.136873","2021-03-29","white_capped_mollymawk","White-capped albatross",3,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast30.35km","out","-45.805056","171.136873","2021-03-29","white_fronted_tern","White-fronted tern",6,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast30.35km","out","-45.805056","171.136873","2021-03-29","cape_petrel","Cape petrel",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast30.35km","out","-45.805056","171.136873","2021-03-29","white_chinned_petrel","White-chinned petrel",2,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast30.35km","out","-45.805056","171.136873","2021-03-29","salvins_mollymawk","Salvin's albatross",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast30.35km","out","-45.805056","171.136873","2021-03-29","southern_royal_albatross","Southern royal albatross",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast30.35km","out","-45.805056","171.136873","2021-03-29","fairy_prion","Fairy prion",16,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast30.35km","out","-45.805056","171.136873","2021-03-29","black_bellied_storm_petrel","Black-bellied storm petrel",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast35.40km","out","-45.813379","171.2","2021-03-29","white_capped_mollymawk","White-capped albatross",3,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast35.40km","out","-45.813379","171.2","2021-03-29","white_fronted_tern","White-fronted tern",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast35.40km","out","-45.813379","171.2","2021-03-29","white_chinned_petrel","White-chinned petrel",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast35.40km","out","-45.813379","171.2","2021-03-29","southern_royal_albatross","Southern royal albatross",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast35.40km","out","-45.813379","171.2","2021-03-29","fairy_prion","Fairy prion",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast35.40km","out","-45.813379","171.2","2021-03-29","grey_backed_storm_petrel","Grey-backed storm petrel",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast40.45km","out","-45.819631","171.264659","2021-03-29","white_capped_mollymawk","White-capped albatross",2,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast40.45km","out","-45.819631","171.264659","2021-03-29","bullers_mollymawk","Buller's albatross",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast40.45km","out","-45.819631","171.264659","2021-03-29","fairy_prion","Fairy prion",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast45.50km","out","-45.820735","171.32876","2021-03-29","white_capped_mollymawk","White-capped albatross",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast45.50km","out","-45.820735","171.32876","2021-03-29","white_chinned_petrel","White-chinned petrel",3,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast45.50km","out","-45.820735","171.32876","2021-03-29","fairy_prion","Fairy prion",3,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast45.50km","out","-45.820735","171.32876","2021-03-29","grey_backed_storm_petrel","Grey-backed storm petrel",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast50.55km","out","-45.821431","171.394157","2021-03-29","white_capped_mollymawk","White-capped albatross",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast50.55km","out","-45.821431","171.394157","2021-03-29","white_chinned_petrel","White-chinned petrel",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast50.55km","out","-45.821431","171.394157","2021-03-29","fairy_prion","Fairy prion",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast50.55km","out","-45.821431","171.394157","2021-03-29","grey_backed_storm_petrel","Grey-backed storm petrel",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast55.60km","out","-45.830173","171.458426","2021-03-29","white_chinned_petrel","White-chinned petrel",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast55.60km","out","-45.830173","171.458426","2021-03-29","fairy_prion","Fairy prion",2,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast55.60km","out","-45.830173","171.458426","2021-03-29","grey_backed_storm_petrel","Grey-backed storm petrel",2,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast55.60km","back","-45.830173","171.458426","2021-03-29","white_chinned_petrel","White-chinned petrel",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast55.60km","back","-45.830173","171.458426","2021-03-29","fairy_prion","Fairy prion",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast55.60km","back","-45.830173","171.458426","2021-03-29","grey_backed_storm_petrel","Grey-backed storm petrel",3,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast50.55km","back","-45.821431","171.394157","2021-03-29","sooty_shearwater","Sooty shearwater",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast50.55km","back","-45.821431","171.394157","2021-03-29","white_capped_mollymawk","White-capped albatross",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast50.55km","back","-45.821431","171.394157","2021-03-29","white_chinned_petrel","White-chinned petrel",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast50.55km","back","-45.821431","171.394157","2021-03-29","fairy_prion","Fairy prion",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast50.55km","back","-45.821431","171.394157","2021-03-29","grey_backed_storm_petrel","Grey-backed storm petrel",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast50.55km","back","-45.821431","171.394157","2021-03-29","wilsons_storm_petrel","Wilson's storm petrel",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast50.55km","back","-45.821431","171.394157","2021-03-29","white_headed_petrel","White-headed petrel",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast45.50km","back","-45.820735","171.32876","2021-03-29","white_capped_mollymawk","White-capped albatross",2,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast45.50km","back","-45.820735","171.32876","2021-03-29","white_chinned_petrel","White-chinned petrel",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast45.50km","back","-45.820735","171.32876","2021-03-29","southern_royal_albatross","Southern royal albatross",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast45.50km","back","-45.820735","171.32876","2021-03-29","fairy_prion","Fairy prion",12,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast45.50km","back","-45.820735","171.32876","2021-03-29","unknown_gadfly","Unknown gadfly",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast40.45km","back","-45.819631","171.264659","2021-03-29","sooty_shearwater","Sooty shearwater",2,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast40.45km","back","-45.819631","171.264659","2021-03-29","white_capped_mollymawk","White-capped albatross",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast40.45km","back","-45.819631","171.264659","2021-03-29","bullers_mollymawk","Buller's albatross",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast40.45km","back","-45.819631","171.264659","2021-03-29","white_chinned_petrel","White-chinned petrel",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast40.45km","back","-45.819631","171.264659","2021-03-29","southern_royal_albatross","Southern royal albatross",1,2021,3,"summer"
"munida_2021_03_29","TaiaroaEast40.45km","back","-45.819631","171.264659","2021-03-29","fairy_prion","Fairy prion",1,2021,3,"summer"
